GEN_EPA_ID,NAICS_CODE,SIC_CODE,Comments
CAL000178530,62121,8021,
CAL000178545,811111,7538,
CAL000178553,54171,3761,
CAL000178553,54171,3764,
CAL000178553,54171,3724,
CAL000178553,54171,8733,
CAL000178553,54171,8731,
CAL000178553,54171,3721,
CAL000178553,54171,3769,
CAL000178553,54171,3728,
CAL000178572,811111,7538,
CAL000178610,61121,8222,
CAL000178617,22131,4941,
CAL000178617,22131,4971,
CAL000178619,61111,8211,
CAL000178638,62121,8021,
CAL000178658,62121,8021,
CAL000178673,62121,8021,
CAL000178681,334511,3812,
CAL000178682,62121,8021,
CAL000178694,62121,8021,
CAL000178719,811192,7542,
CAL000178725,42193,5093,
CAL000178738,,,
CAL000178741,,,
CAL000178747,45112,5945,
CAL000178767,62121,8021,
CAL000178793,33422,3679,
CAL000178793,33422,3663,
CAL000178803,532412,7359,
CAL000178803,532412,7353,
CAL000178818,3362,,
CAL000178818,33635,3714,
CAL000178820,3119,,
CAL000178820,325199,2869,
CAL000178820,325199,2899,
CAL000178822,62121,8021,
CAL000178827,62121,8021,
CAL000178844,92119,9199,
CAL000178864,44111,5511,
CAL000178896,62121,8021,
CAL000178907,,,
CAL000178930,,,
CAL000178985,212321,1442,
CAL000179009,4853,,
CAL000179044,22132,4952,
CAL000179079,331521,3363,
CAL000179090,339114,3843,
CAL000179091,311919,2052,
CAL000179091,311919,2096,
CAL000179109,811121,7532,
CAL000179201,33271,3599,
CAL000179220,99999,9999,
CAL000179345,44111,5511,
CAL000179371,44131,5015,
CAL000179371,44131,5731,
CAL000179371,44131,5013,
CAL000179371,44131,5531,
CAL000179372,62121,8021,
CAL000179381,339114,3843,
CAL000179390,33271,3599,
CAL000179413,23581,1781,
CAL000179478,811111,7538,
CAL000179516,44111,5511,
CAL000179518,32732,3273,
CAL000179537,33299,,
CAL000179546,3327,,
CAL000179579,323114,2752,
CAL000179579,323114,7334,
CAL000179579,323114,2759,
CAL000179591,62121,8021,
CAL000179617,332999,3537,
CAL000179617,332999,3999,
CAL000179617,332999,3291,
CAL000179617,332999,3429,
CAL000179617,332999,3432,
CAL000179617,332999,3499,
CAL000179617,332999,3494,
CAL000179617,332999,3914,
CAL000179617,332999,3599,
CAL000179617,332999,3497,
CAL000179642,62121,8021,
CAL000179643,62121,8021,
CAL000179659,32732,3273,
CAL000179664,62121,8021,
CAL000179685,,,
CAL000179686,3327,,
CAL000179686,336399,3599,
CAL000179686,336399,3429,
CAL000179686,336399,3519,
CAL000179686,336399,3714,
CAL000179686,336399,3799,
CAL000179691,811111,7538,
CAL000179725,336399,3519,
CAL000179725,336399,3429,
CAL000179725,336399,3714,
CAL000179725,336419,3769,
CAL000179725,336399,3599,
CAL000179725,336399,3799,
CAL000179761,62121,8021,
CAL000179765,92811,9711,
CAL000179769,,,
CAL000179800,23321,1531,
CAL000179800,23321,8741,
CAL000179800,23321,1521,
CAL000179910,336399,3714,
CAL000179910,336399,3799,
CAL000179910,336399,3519,
CAL000179910,336399,3429,
CAL000179910,336399,3599,
CAL000179910,33271,3599,
CAL000179936,33422,3679,
CAL000179936,33422,3663,
CAL000179936,334419,3679,
CAL000179937,99999,9999,
CAL000179937,811198,7534,
CAL000179937,811198,7549,
CAL000179949,811118,7539,
CAL000179982,327122,3253,
CAL000180001,23499,8741,
CAL000180001,23499,1629,
CAL000180001,23499,7353,
CAL000180001,2349,,
CAL000180014,42213,5113,
CAL000180034,23499,8741,
CAL000180034,23499,1629,
CAL000180034,23499,7353,
CAL000180049,621493,8011,
CAL000180064,71393,4493,
CAL000180084,62121,8021,
CAL000180102,621492,8092,
CAL000180118,811111,7538,
CAL000180136,221122,4931,
CAL000180136,221122,4911,
CAL000180136,221122,4939,
CAL000180136,22112,,
CAL000180153,32732,3273,
CAL000180157,51421,7379,
CAL000180157,51421,7389,
CAL000180157,51421,7374,
CAL000180161,,,
CAL000180162,,,
CAL000180167,62121,8021,
CAL000180197,44419,5231,
CAL000180197,44419,5074,
CAL000180197,44419,5211,
CAL000180197,44419,5039,
CAL000180197,44419,5032,
CAL000180197,44419,5063,
CAL000180216,6211,,
CAL000180216,62121,8021,
CAL000180217,336399,3714,
CAL000180217,336399,3799,
CAL000180217,336399,3519,
CAL000180217,336399,3429,
CAL000180217,336399,3599,
CAL000180237,111332,0172,
CAL000180255,532111,7514,
CAL000180274,336211,3714,
CAL000180274,336211,3711,
CAL000180274,336211,3713,
CAL000180288,311225,2046,
CAL000180288,311225,2079,
CAL000180288,311225,2076,
CAL000180288,311225,2074,
CAL000180288,311225,2075,
CAL000180289,48849,4785,
CAL000180289,48849,4173,
CAL000180289,48849,4231,
CAL000180299,441229,5599,
CAL000180340,33271,3599,
CAL000180367,62121,8021,
CAL000180389,48421,4214,
CAL000180389,48421,4212,
CAL000180389,48421,4213,
CAL000180425,23499,8741,
CAL000180425,23499,1629,
CAL000180425,23499,7353,
CAL000180427,92214,9223,
CAL000180458,33635,3714,
CAL000180508,524114,6324,
CAL000180508,524114,6321,
CAL000180534,332999,3432,
CAL000180534,332999,3537,
CAL000180534,332999,3999,
CAL000180534,332999,3291,
CAL000180534,332999,3429,
CAL000180534,332999,3494,
CAL000180534,332999,3499,
CAL000180534,332999,3914,
CAL000180534,332999,3599,
CAL000180534,332999,3497,
CAL000180535,33271,3599,
CAL000180541,32616,3085,
CAL000180568,811198,7549,
CAL000180568,811198,7534,
CAL000180615,811111,7538,
CAL000180632,32512,2813,
CAL000180632,32512,2869,
CAL000180646,332212,3523,
CAL000180646,332212,3999,
CAL000180646,332212,3423,
CAL000180646,332212,3524,
CAL000180646,332212,3644,
CAL000180646,332212,3545,
CAL000180646,332212,3421,
CAL000180657,,,
CAL000180711,42291,5191,
CAL000180711,44422,5191,
CAL000180711,44422,5193,
CAL000180711,44422,5261,
CAL000180711,4229,,
CAL000180717,811198,7549,
CAL000180717,811191,7549,
CAL000180717,811198,7534,
CAL000180726,92216,9224,
CAL000180779,541612,8742,
CAL000180779,541612,7361,
CAL000180779,541612,8999,
CAL000180782,,,
CAL000180783,54171,3724,
CAL000180783,54171,3728,
CAL000180783,54171,3761,
CAL000180783,54171,8733,
CAL000180783,54171,8731,
CAL000180783,54171,3721,
CAL000180783,54171,3769,
CAL000180783,54171,3764,
CAL000180784,23499,8741,
CAL000180784,23499,1629,
CAL000180784,23499,7353,
CAL000180791,,,
CAL000180795,48421,4214,
CAL000180795,48421,4212,
CAL000180795,48421,4213,
CAL000180797,23499,8741,
CAL000180797,23499,1629,
CAL000180797,23499,7353,
CAL000180816,62131,8041,
CAL000180831,49312,4226,
CAL000180831,49312,4222,
CAL000180833,49312,4222,
CAL000180833,49312,4226,
CAL000180857,,,
CAL000180883,62121,8021,
CAL000180895,54133,8711,
CAL000180895,54133,8748,
CAL000180917,811111,7538,
CAL000180973,721199,7011,
CAL000180975,51211,7812,
CAL000181002,,,
CAL000181003,62121,8021,
CAL000181028,326212,7534,
CAL000181035,,,
CAL000181036,62149,,
CAL000181050,,,
CAL000181060,333512,3541,
CAL000181074,332811,3398,
CAL000181077,,,
CAL000181095,323110,2752,
CAL000181095,323110,2771,
CAL000181099,,,
CAL000181108,62121,8021,
CAL000181110,,,
CAL000181114,811211,7629,
CAL000181114,811211,7699,
CAL000181114,811211,7622,
CAL000181117,4931,,
CAL000181117,42234,5139,
CAL000181120,811121,7532,
CAL000181121,333995,3593,
CAL000181135,33637,3465,
CAL000181145,48833,4499,
CAL000181145,48833,4492,
CAL000181146,62121,8021,
CAL000181154,221122,4939,
CAL000181154,221122,4911,
CAL000181154,221122,4931,
CAL000181154,22112,,
CAL000181175,333923,3536,
CAL000181175,333923,3531,
CAL000181183,332999,3499,
CAL000181183,332999,3999,
CAL000181183,332999,3291,
CAL000181183,332999,3429,
CAL000181183,332999,3432,
CAL000181183,332999,3497,
CAL000181183,332999,3537,
CAL000181183,332999,3914,
CAL000181183,332999,3599,
CAL000181183,332999,3494,
CAL000181189,336612,3732,
CAL000181194,221122,4931,
CAL000181194,221122,4939,
CAL000181194,221122,4911,
CAL000181212,811121,7532,
CAL000181231,325412,2834,
CAL000181231,325412,2835,
CAL000181236,23499,1629,
CAL000181236,23499,7353,
CAL000181236,23499,8741,
CAL000181259,99999,9999,
CAL000181268,811111,7538,
CAL000181292,81232,7212,
CAL000181292,81232,7219,
CAL000181292,81232,7216,
CAL000181292,81232,7389,
CAL000181292,81232,7211,
CAL000181293,62121,8021,
CAL000181313,,,
CAL000181339,33995,3993,
CAL000181383,6114,,
CAL000181383,61171,8748,
CAL000181383,61171,8299,
CAL000181387,33711,2434,
CAL000181387,33711,5712,
CAL000181389,332722,3452,
CAL000181389,332722,3429,
CAL000181429,22112,,
CAL000181429,333611,3511,
CAL000181431,333611,3511,
CAL000181431,22112,,
CAL000181454,811111,7538,
CAL000181481,488119,4581,
CAL000181481,488119,4959,
CAL000181481,4881,,
CAL000181484,71399,7997,
CAL000181484,71399,7993,
CAL000181484,71399,7911,
CAL000181484,71399,7999,
CAL000181503,,,
CAL000181513,42281,5181,
CAL000181519,48421,4213,
CAL000181519,48421,4214,
CAL000181519,48421,4212,
CAL000181548,811198,7549,
CAL000181548,811198,7534,
CAL000181554,212312,1422,
CAL000181584,44719,5541,
CAL000181589,,,
CAL000181595,42186,5088,
CAL000181595,42186,7389,
CAL000181610,443111,7623,
CAL000181610,443111,5722,
CAL000181610,443111,7629,
CAL000181618,332321,3442,
CAL000181618,332321,3449,
CAL000181623,336399,3714,
CAL000181623,336399,3799,
CAL000181623,336399,3519,
CAL000181623,336399,3429,
CAL000181623,336399,3599,
CAL000181628,42151,5051,
CAL000181632,42183,5084,
CAL000181632,42183,5085,
CAL000181636,311613,2013,
CAL000181636,311613,2077,
CAL000181636,311612,5147,
CAL000181636,311612,2013,
CAL000181642,336391,3585,
CAL000181644,4883,,
CAL000181646,92119,9199,
CAL000181660,,,
CAL000181682,,,
CAL000181684,61111,8211,
CAL000181705,,,
CAL000181706,51111,2711,
CAL000181713,811111,7538,
CAL000181716,333414,2499,
CAL000181716,333414,3443,
CAL000181716,333414,3634,
CAL000181716,333414,3569,
CAL000181716,333414,3433,
CAL000181716,333414,3444,
CAL000181721,,,
CAL000181725,337215,2426,
CAL000181725,337215,2514,
CAL000181725,337215,2511,
CAL000181725,337215,2541,
CAL000181725,337215,3089,
CAL000181725,337215,3429,
CAL000181725,337215,3499,
CAL000181725,337215,2542,
CAL000181726,23511,1711,
CAL000181726,23511,7699,
CAL000181769,811121,7532,
CAL000181795,32622,3052,
CAL000181852,,,
CAL000181853,33271,3599,
CAL000181854,48849,4785,
CAL000181854,48849,4173,
CAL000181854,48849,4231,
CAL000181857,92216,9224,
CAL000181867,62121,8021,
CAL000181869,621391,8043,
CAL000181871,339115,5995,
CAL000181871,339115,3851,
CAL000181884,62211,8062,
CAL000181884,62211,8069,
CAL000181890,311411,2037,
CAL000181892,62121,8021,
CAL000181904,312112,2086,
CAL000181904,312112,5149,
CAL000181927,33992,3949,
CAL000181927,33992,3069,
CAL000181932,54171,8731,
CAL000181932,332912,3728,
CAL000181932,332912,3492,
CAL000181932,54171,3764,
CAL000181932,54171,3728,
CAL000181932,54171,3724,
CAL000181932,54171,8733,
CAL000181932,54171,3721,
CAL000181932,54171,3769,
CAL000181932,54171,3761,
CAL000181939,621493,8011,
CAL000181955,333912,3563,
CAL000181963,44719,5541,
CAL000181971,621512,8071,
CAL000181981,326121,3082,
CAL000181981,326121,3089,
CAL000181981,326199,3999,
CAL000181981,326199,3089,
CAL000181997,111219,0139,
CAL000181997,111219,0161,
CAL000182009,532412,7359,
CAL000182009,532412,7353,
CAL000182021,,,
CAL000182052,,,
CAL000182067,325611,2844,
CAL000182067,325611,2841,
CAL000182085,,,
CAL000182089,44111,5511,
CAL000182092,336399,3714,
CAL000182092,336399,3599,
CAL000182092,336399,3429,
CAL000182092,336399,3519,
CAL000182092,336399,3799,
CAL000182103,56292,4953,
CAL000182107,48423,4213,
CAL000182107,4841,,
CAL000182107,48849,4231,
CAL000182107,48849,4173,
CAL000182107,48849,4785,
CAL000182109,221113,4939,
CAL000182109,221113,4911,
CAL000182109,221113,4931,
CAL000182120,33422,3663,
CAL000182120,33422,3679,
CAL000182141,3329,,
CAL000182151,61111,8211,
CAL000182159,48411,4212,
CAL000182159,48411,4214,
CAL000182166,44111,5511,
CAL000182168,,,
CAL000182169,23571,1771,
CAL000182170,22121,4931,
CAL000182170,221122,4931,
CAL000182170,221122,4911,
CAL000182170,221122,4939,
CAL000182170,22121,4932,
CAL000182170,22121,4925,
CAL000182170,22121,4924,
CAL000182170,22121,4923,
CAL000182170,22121,4939,
CAL000182189,,,
CAL000182215,23531,1731,
CAL000182219,11521,0751,
CAL000182219,11521,0752,
CAL000182219,11521,7699,
CAL000182235,92119,9199,
CAL000182236,,,
CAL000182237,99999,9999,
CAL000182247,322211,2653,
CAL000182247,322211,2679,
CAL000182249,42191,5091,
CAL000182255,811118,7539,
CAL000182271,333314,3827,
CAL000182288,811118,7539,
CAL000182293,42272,5172,
CAL000182312,,,
CAL000182316,,,
CAL000182326,311615,2015,
CAL000182326,3116,,
CAL000182329,,,
CAL000182336,611699,8299,
CAL000182336,611699,7999,
CAL000182345,,,
CAL000182346,62121,8021,
CAL000182371,32562,2844,
CAL000182399,,,
CAL000182400,811118,7539,
CAL000182408,325412,2834,
CAL000182408,325412,2835,
CAL000182427,32742,3299,
CAL000182427,32742,3275,
CAL000182452,326121,3082,
CAL000182452,326121,3089,
CAL000182457,213112,1382,
CAL000182457,213112,1389,
CAL000182458,,,
CAL000182480,811111,7538,
CAL000182484,56179,7389,
CAL000182484,56179,7349,
CAL000182484,56179,7699,
CAL000182499,53113,4225,
CAL000182503,811111,7538,
CAL000182508,811111,7538,
CAL000182520,488119,4959,
CAL000182520,4881,,
CAL000182520,488119,4581,
CAL000182529,2352,,
CAL000182529,23599,1799,
CAL000182538,44711,5411,
CAL000182538,44711,5541,
CAL000182543,811111,7538,
CAL000182545,33241,3443,
CAL000182545,33241,3559,
CAL000182572,53111,6513,
CAL000182572,53111,6514,
CAL000182573,53111,6513,
CAL000182573,53111,6514,
CAL000182577,62431,8331,
CAL000182583,23591,1791,
CAL000182616,333613,3568,
CAL000182625,811118,7539,
CAL000182645,811198,7534,
CAL000182645,811198,7549,
CAL000182646,811198,7549,
CAL000182646,811198,7534,
CAL000182664,532412,7359,
CAL000182664,532412,7353,
CAL000182687,811111,7538,
CAL000182690,44111,5511,
CAL000182694,,,
CAL000182697,532111,7514,
CAL000182707,811111,7538,
CAL000182720,333414,3634,
CAL000182720,333414,3444,
CAL000182720,333414,2499,
CAL000182720,333414,3433,
CAL000182720,333414,3443,
CAL000182720,333414,3569,
CAL000182721,811111,7538,
CAL000182736,332111,3462,
CAL000182741,44719,5541,
CAL000182760,336991,3751,
CAL000182760,336991,3944,
CAL000182792,56172,4581,
CAL000182792,56172,7342,
CAL000182792,56172,7349,
CAL000182794,,,
CAL000182824,23511,1711,
CAL000182824,23511,7699,
CAL000182836,44111,5511,
CAL000182843,54133,8748,
CAL000182843,54133,8711,
CAL000182851,562119,4212,
CAL000182853,811111,7538,
CAL000182855,811118,7539,
CAL000182856,811111,7538,
CAL000182864,71311,7996,
CAL000182877,61121,8222,
CAL000182877,62431,8331,
CAL000182886,115114,0723,
CAL000182901,48423,4213,
CAL000182901,562119,4212,
CAL000182903,811111,7538,
CAL000182911,33299,,
CAL000182930,44719,5541,
CAL000182937,33992,3949,
CAL000182937,33992,3069,
CAL000182949,811111,7538,
CAL000182959,62121,8021,
CAL000182981,811111,7538,
CAL000182991,322211,2653,
CAL000182991,322211,2679,
CAL000182992,811111,7538,
CAL000183016,811111,7538,
CAL000183018,335314,3625,
CAL000183037,482111,4011,
CAL000183039,482111,4011,
CAL000183042,482111,4011,
CAL000183043,482111,4011,
CAL000183055,56292,4953,
CAL000183056,327993,3296,
CAL000183059,44111,5511,
CAL000183062,488111,4581,
CAL000183062,488111,9621,
CAL000183081,81149,7631,
CAL000183081,81149,7699,
CAL000183081,81149,3732,
CAL000183081,81149,7219,
CAL000183083,326212,7534,
CAL000183085,335221,3631,
CAL000183101,44111,5511,
CAL000183119,441222,5551,
CAL000183126,42183,5085,
CAL000183126,42183,5084,
CAL000183127,323114,7334,
CAL000183127,323114,2759,
CAL000183127,323114,2752,
CAL000183132,32732,3273,
CAL000183136,32732,3273,
CAL000183159,721199,7011,
CAL000183161,811121,7532,
CAL000183171,4413,,
CAL000183173,332214,3469,
CAL000183179,3327,,
CAL000183201,45299,5331,
CAL000183201,45299,5531,
CAL000183201,45299,5399,
CAL000183235,49111,7389,
CAL000183235,49111,4311,
CAL000183236,,,
CAL000183237,321991,2451,
CAL000183256,811111,7538,
CAL000183263,42112,5013,
CAL000183263,4211,,
CAL000183289,42183,5085,
CAL000183289,42183,5084,
CAL000183294,811118,7539,
CAL000183295,,,
CAL000183302,811111,7538,
CAL000183346,,,
CAL000183367,488119,4581,
CAL000183367,488119,4959,
CAL000183370,811111,7538,
CAL000183378,332912,3492,
CAL000183378,332912,3728,
CAL000183395,45211,5311,
CAL000183398,92216,9224,
CAL000183399,42191,5091,
CAL000183401,323114,7334,
CAL000183401,323114,2759,
CAL000183401,323114,2752,
CAL000183432,11531,0851,
CAL000183452,115112,0711,
CAL000183452,115112,0721,
CAL000183467,3327,,
CAL000183473,212321,1442,
CAL000183485,44111,5511,
CAL000183489,337215,2426,
CAL000183489,337215,2542,
CAL000183489,337215,2511,
CAL000183489,337215,2541,
CAL000183489,337215,3429,
CAL000183489,337215,2514,
CAL000183489,337215,3499,
CAL000183489,3371,,
CAL000183489,337215,3089,
CAL000183491,811121,7532,
CAL000183494,23499,7353,
CAL000183494,482111,4011,
CAL000183494,23499,8741,
CAL000183494,23499,1629,
CAL000183495,23499,7353,
CAL000183495,23499,1629,
CAL000183495,482111,4011,
CAL000183495,23499,8741,
CAL000183498,811113,7537,
CAL000183541,4413,,
CAL000183545,23511,1711,
CAL000183545,23511,7699,
CAL000183552,71311,7996,
CAL000183556,211111,1311,
CAL000183558,221111,4931,
CAL000183558,221111,4939,
CAL000183558,221111,4911,
CAL000183573,54171,3724,
CAL000183573,54171,3728,
CAL000183573,54171,3761,
CAL000183573,54171,8733,
CAL000183573,54171,8731,
CAL000183573,54171,3721,
CAL000183573,54171,3769,
CAL000183573,54171,3764,
CAL000183574,48423,4213,
CAL000183576,332911,3491,
CAL000183576,99999,9999,
CAL000183586,811118,7539,
CAL000183586,811121,7532,
CAL000183589,81149,3732,
CAL000183589,71151,7819,
CAL000183589,71151,7929,
CAL000183589,71151,7383,
CAL000183589,71151,7922,
CAL000183589,71151,7641,
CAL000183589,71151,7699,
CAL000183589,81149,7699,
CAL000183589,81149,7219,
CAL000183589,811412,7699,
CAL000183589,811412,7629,
CAL000183589,811412,7623,
CAL000183589,81149,7631,
CAL000183589,71151,8999,
CAL000183592,4841,,
CAL000183602,532412,7359,
CAL000183602,532412,7353,
CAL000183602,4841,,
CAL000183603,326211,3011,
CAL000183611,482112,4013,
CAL000183624,44719,5541,
CAL000183627,44719,5541,
CAL000183634,44719,5541,
CAL000183638,53212,7513,
CAL000183638,53212,7519,
CAL000183642,53212,7513,
CAL000183642,53212,7519,
CAL000183643,53212,7513,
CAL000183643,53212,7519,
CAL000183644,53212,7519,
CAL000183644,53212,7513,
CAL000183646,53212,7513,
CAL000183646,53212,7519,
CAL000183647,53212,7513,
CAL000183647,53212,7519,
CAL000183648,53212,7513,
CAL000183648,53212,7519,
CAL000183649,53212,7513,
CAL000183649,53212,7519,
CAL000183650,53212,7513,
CAL000183650,53212,7519,
CAL000183651,53212,7513,
CAL000183651,53212,7519,
CAL000183652,53212,7513,
CAL000183652,53212,7519,
CAL000183657,44719,5541,
CAL000183662,44719,5541,
CAL000183672,3324,,
