Score,X,Y,GEN_EPA_ID,ZIP5,POINT_X_12_13,POINT_Y_12_13,POINT_X,POINT_Y
84.89,-117.133727,32.690921,CA3170090614,92138,0,0,-117.133727,32.690921
100,-118.47493,34.201319,CA3180090166,91406,0,0,-118.47493,34.201319
100,-117.217588,34.063087,CA3180090455,92373,0,0,-117.217588,34.063087
89.96,-117.971342,34.013462,CA3180090604,91715,0,0,-117.971342,34.013462
100,-119.733038,34.440314,CA3210090491,93105,0,0,-119.733038,34.440314
95.35,-118.055541,34.041953,CA3210490378,91733,0,0,-118.055541,34.041953
100,-121.756704,37.625058,CA3360007295,94550,0,0,-121.756704,37.625058
100,-119.71944,36.786678,CA3572890520,93727,0,0,-119.71944,36.786678
100,-122.801485,38.257289,CA3690390213,94952,0,0,-122.801485,38.257289
96.46,-121.695979,38.139279,CA3690390387,94571,0,0,-121.695979,38.139279
0,0,0,CA3890090001,93063,-118.6856606,34.29682379,-118.6856606,34.29682379
100,-118.296755,33.780816,CA3971590028,90731,0,0,-118.296755,33.780816
100,-122.395698,37.793699,CA4007890151,94105,0,0,-122.395698,37.793699
0,0,0,CA4170023788,92032,0,0,0,0
100,-119.367112,35.234677,CA4170024414,93276,0,0,-119.367112,35.234677
0,0,0,CA4170090209,93517,-119.3210062,38.20548697,-119.3210062,38.20548697
0,0,0,CA4170090456,92136,0,0,0,0
0,0,0,CA4170090613,92113,-117.1165987,32.69710244,-117.1165987,32.69710244
100,-117.633642,34.088802,CA4210090490,91786,0,0,-117.633642,34.088802
100,-122.417999,37.781389,CA4470000098,94102,0,0,-122.417999,37.781389
100,-121.384953,38.662066,CA4570024337,95652,0,0,-121.384953,38.662066
0,0,0,CA4570024527,92518,-117.2775686,33.88834517,-117.2775686,33.88834517
0,0,0,CA4690390386,95521,-124.0229171,40.84038613,-124.0229171,40.84038613
100,-120.857419,35.371003,CA4690390451,93442,0,0,-120.857419,35.371003
100,-117.883329,33.603742,CA4690390527,92625,0,0,-117.883329,33.603742
100,-122.015183,37.542414,CA4690590126,94536,0,0,-122.015183,37.542414
100,-122.252126,37.877558,CA4890008986,94720,0,0,-122.252126,37.877558
92.5,-121.398121,37.723933,CA4971520834,95376,0,0,-121.398121,37.723933
0,0,0,CA5140090593,93626,-119.693542,37.02609223,-119.693542,37.02609223
0,0,0,CA5141790118,95389,-119.5809707,37.72037456,-119.5809707,37.72037456
100,-117.052642,32.560912,CA5151590143,92173,0,0,-117.052642,32.560912
100,-120.505612,34.676174,CA5151990509,93436,0,0,-120.505612,34.676174
0,0,0,CA5170022573,92140,0,0,0,0
100,-122.382756,37.739938,CA5180090362,94124,0,0,-122.382756,37.739938
0,0,0,CA5210020843,96113,-120.1767135,40.20073043,-120.1767135,40.20073043
100,-119.822258,36.728754,CA5210490376,93706,0,0,-119.822258,36.728754
0,0,0,CA5213790038,92310,-116.7411962,35.31040109,-116.7411962,35.31040109
0,0,0,CA5570024575,94535,-121.9395914,38.26631747,-121.9395914,38.26631747
0,0,0,CA5690090571,94510,-122.1184275,38.10876289,-122.1184275,38.10876289
100,-118.418238,33.942761,CA5690390450,90045,0,0,-118.418238,33.942761
100,-122.30492,37.887438,CA6120507342,94710,0,0,-122.30492,37.887438
100,-117.331224,33.962244,CA6122390036,92507,0,0,-117.331224,33.962244
100,-122.232094,38.550674,CA6140090238,94558,0,0,-122.232094,38.550674
0,0,0,CA6141790083,93271,-118.8566207,36.44346297,-118.8566207,36.44346297
0,0,0,CA6170023323,93043,0,0,0,0
0,0,0,CA6170024289,92136,0,0,0,0
0,0,0,CA6170090017,92234,-116.474158,33.82959572,-116.474158,33.82959572
92.5,-122.300465,37.806522,CA6180090148,94615,0,0,-122.300465,37.806522
83.47,-121.228211,37.904481,CA6180090478,95213,0,0,-121.228211,37.904481
100,-117.105118,32.793654,CA6210490375,92120,0,0,-117.105118,32.793654
0,0,0,CA6210490383,93941,0,0,0,0
97.89,-121.402608,38.640597,CA6570025878,95660,0,0,-121.402608,38.640597
100,-117.199633,32.749806,CA6570090443,92110,0,0,-117.199633,32.749806
100,-118.383154,33.916935,CA6572026296,90245,0,0,-118.383154,33.916935
100,-118.47931,34.186579,CA6572890139,91406,0,0,-118.47931,34.186579
100,-121.247937,37.885941,CA6572890519,95206,0,0,-121.247937,37.885941
0,0,0,CA6690390046,94130,-122.369739,37.82089968,-122.369739,37.82089968
0,0,0,CA6690390418,94128,-122.3836742,37.6216585,-122.3836742,37.6216585
0,0,0,CA6690390442,95546,-123.7115035,41.16957756,-123.7115035,41.16957756
97.31,-120.119821,39.184187,CA6690390525,96145,0,0,-120.119821,39.184187
0,0,0,CA7122390399,91350,-118.4088555,34.51446661,-118.4088555,34.51446661
100,-117.798995,34.106608,CA7122390415,91773,0,0,-117.798995,34.106608
0,0,0,CA7151415455,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
92.5,-117.17307,32.714999,CA7170024288,92132,0,0,-117.17307,32.714999
100,-122.011456,38.013281,CA7170024528,94520,0,0,-122.011456,38.013281
0,0,0,CA7170024775,94592,-122.2765698,38.09360125,-122.2765698,38.09360125
0,0,0,CA7170090016,92135,0,0,0,0
0,0,0,CA7170090206,93042,0,0,0,0
97.3,-122.061723,37.908234,CA7180090147,94596,0,0,-122.061723,37.908234
100,-122.427666,37.770503,CA7200090606,94102,0,0,-122.427666,37.770503
0,0,0,CA7210020676,93941,0,0,0,0
0,0,0,CA7210020759,95367,-120.9542879,37.73497443,-120.9542879,37.73497443
0,0,0,CA7210090240,93451,-120.6093458,35.89364825,-120.6093458,35.89364825
100,-118.48372,34.186038,CA7210490382,91406,0,0,-118.48372,34.186038
100,-117.711277,33.563073,CA7470090203,92677,0,0,-117.711277,33.563073
0,0,0,CA7570024508,95903,-121.3911257,39.12398745,-121.3911257,39.12398745
100,-118.085184,34.602375,CA7570090186,93550,0,0,-118.085184,34.602375
100,-117.891466,33.670039,CA7572890138,92627,0,0,-117.891466,33.670039
0,0,0,CA7572890518,93451,-120.6093458,35.89364825,-120.6093458,35.89364825
0,0,0,CA7690390037,94501,-122.2748101,37.77442643,-122.2748101,37.77442643
0,0,0,CA7690390441,95501,-124.1538456,40.79673524,-124.1538456,40.79673524
0,0,0,CA7690390524,92106,-117.2363872,32.71346842,-117.2363872,32.71346842
100,-121.594587,38.682738,CA7690590495,95837,0,0,-121.594587,38.682738
0,0,0,CA7800020391,92311,-117.0087689,34.98418786,-117.0087689,34.98418786
100,-122.234809,37.781028,CA7860090045,94601,0,0,-122.234809,37.781028
100,-117.252176,34.165124,CA8122307640,92404,0,0,-117.252176,34.165124
0,0,0,CA8170024261,92311,-117.0087689,34.98418786,-117.0087689,34.98418786
0,0,0,CA8170027249,92136,0,0,0,0
0,0,0,CA8170090023,92311,-117.0087689,34.98418786,-117.0087689,34.98418786
0,0,0,CA8170090601,93042,0,0,0,0
98.02,-121.569932,38.56541,CA8180090609,95691,0,0,-121.569932,38.56541
100,-117.289985,34.416267,CA8180090617,92345,0,0,-117.289985,34.416267
0,0,0,CA8210020436,93928,-121.2719905,35.99897065,-121.2719905,35.99897065
0,0,0,CA8210020832,95331,0,0,0,0
100,-118.458423,34.049967,CA8210090488,90025,0,0,-118.458423,34.049967
100,-119.018861,35.397172,CA8210490373,93301,0,0,-119.018861,35.397172
79,-117.832318,33.697805,CA8210490381,92606,0,0,-117.832318,33.697805
100,-122.503633,37.781195,CA8360010328,94121,0,0,-122.503633,37.781195
100,-122.112249,37.994774,CA8360090155,94553,0,0,-122.112249,37.994774
0,0,0,CA8570025736,94089,-122.0107685,37.4210703,-122.0107685,37.4210703
0,0,0,CA8572890095,93403,0,0,0,0
0,0,0,CA8572890517,90720,-118.0639733,33.79528862,-118.0639733,33.79528862
97.89,-124.177451,41.746702,CA8690390440,95531,0,0,-124.177451,41.746702
100,-122.803764,38.067365,CA8690390523,94956,0,0,-122.803764,38.067365
0,0,0,CA8800014583,92397,-117.6214572,34.35827777,-117.6214572,34.35827777
100,-122.204285,37.421179,CA8890016126,94025,0,0,-122.204285,37.421179
100,-118.072841,33.892379,CA8971524360,90650,0,0,-118.072841,33.892379
0,0,0,CA9140090193,96052,-122.8052154,40.70324466,-122.8052154,40.70324466
100,-121.905385,37.716196,CA9151990208,94568,0,0,-121.905385,37.716196
0,0,0,CA9170023130,92155,0,0,0,0
100,-117.144472,32.882142,CA9170024740,92145,0,0,-117.144472,32.882142
0,0,0,CA9170027271,93042,0,0,0,0
0,0,0,CA9170067624,90660,-118.0911047,33.98885336,-118.0911047,33.98885336
92.5,-118.154339,34.15523,CA9180090129,91109,0,0,-118.154339,34.15523
92.5,-121.449099,38.602014,CA9180090228,95813,0,0,-121.449099,38.602014
0,0,0,CA9180090574,93401,-120.6239726,35.23689334,-120.6239726,35.23689334
100,-118.001622,33.792718,CA9210490372,90680,0,0,-118.001622,33.792718
100,-117.278922,34.104648,CA9210490380,92410,0,0,-117.278922,34.104648
100,-118.238632,34.051663,CA9360090618,90012,0,0,-118.238632,34.051663
100,-122.413988,37.779896,CA9470000093,94102,0,0,-122.413988,37.779896
0,0,0,CA9570025149,93436,-120.3998938,34.61293386,-120.3998938,34.61293386
90.97,-118.267838,33.726182,CA9690308730,90731,0,0,-118.267838,33.726182
0,0,0,CA9800005036,93523,-117.9649214,34.96811465,-117.9649214,34.96811465
0,0,0,CA9800013030,91109,0,0,0,0
100,-121.484374,38.713754,CA9890090005,95626,0,0,-121.484374,38.713754
0,0,0,CA9891290620,92267,-114.1903331,34.28311941,-114.1903331,34.28311941
0,0,0,CA9900983102,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9906477436,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909050137,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
100,-122.390895,37.931322,CA9909051612,94801,0,0,-122.390895,37.931322
0,0,0,CA9909064126,90000,0,0,0,0
0,0,0,CA9909066667,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909156474,90000,0,0,0,0
0,0,0,CA9909206114,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
0,0,0,CA9909210220,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909217444,90000,0,0,0,0
0,0,0,CA9909228186,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909228198,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909243667,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
0,0,0,CA9909244063,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
0,0,0,CA9909438066,90000,0,0,0,0
0,0,0,CA9990169524,90731,-118.2846068,33.73633181,-118.2846068,33.73633181
100,-120.841755,35.366174,CAC000012435,93442,0,0,-120.841755,35.366174
95.29,-118.048969,34.086243,CAC000033472,91731,0,0,-118.048969,34.086243
90.97,-117.29672,34.075402,CAC000102917,92408,0,0,-117.29672,34.075402
0,0,0,CAC000152101,94583,-121.9742244,37.76688039,-121.9742244,37.76688039
100,-122.266492,37.80715,CAC000210848,94612,0,0,-122.266492,37.80715
100,-122.136685,38.018151,CAC000230273,94553,0,0,-122.136685,38.018151
86.3,-122.125324,37.407738,CAC000263721,94306,0,0,-122.125324,37.407738
98.19,-118.991303,34.278393,CAC000265785,93066,0,0,-118.991303,34.278393
99.91,-122.400455,37.793168,CAC000281977,94104,0,0,-122.400455,37.793168
92.5,-117.956462,33.840128,CAC000296657,92805,0,0,-117.956462,33.840128
100,-117.532662,34.098974,CAC000509704,91739,0,0,-117.532662,34.098974
100,-118.349119,34.189526,CAC000522984,91505,0,0,-118.349119,34.189526
0,0,0,CAC000571448,94128,-122.3836742,37.6216585,-122.3836742,37.6216585
98.02,-121.54822,38.581894,CAC000603856,95691,0,0,-121.54822,38.581894
0,0,0,CAC000625392,95076,-121.7473501,36.93025318,-121.7473501,36.93025318
100,-118.361508,33.809202,CAC000651928,90505,0,0,-118.361508,33.809202
92.5,-118.027874,33.97635,CAC000653768,90608,0,0,-118.027874,33.97635
92.5,-117.099073,32.678827,CAC000665048,92050,0,0,-117.099073,32.678827
90.97,-117.908258,33.727511,CAC000668768,92704,0,0,-117.908258,33.727511
100,-122.105586,37.396327,CAC000703192,94022,0,0,-122.105586,37.396327
100,-118.936218,34.271799,CAC000757152,93021,0,0,-118.936218,34.271799
97.17,-117.077865,32.601687,CAC000757392,91911,0,0,-117.077865,32.601687
100,-118.605946,34.182917,CAC000759416,91367,0,0,-118.605946,34.182917
90.97,-117.729131,34.06015,CAC000784904,91767,0,0,-117.729131,34.06015
100,-122.279281,37.882947,CAC000802528,94707,0,0,-122.279281,37.882947
87.35,-119.136189,36.291971,CAC000839760,93221,0,0,-119.136189,36.291971
0,0,0,CAC000894688,93660,-120.1589831,36.59857155,-120.1589831,36.59857155
100,-121.81978,38.018307,CAC000913728,94509,0,0,-121.81978,38.018307
97.63,-118.293613,33.789243,CAC000970096,90710,0,0,-118.293613,33.789243
100,-122.195826,37.728855,CAC000977992,94603,0,0,-122.195826,37.728855
100,-121.849543,37.313841,CAC001008184,95112,0,0,-121.849543,37.313841
92.5,-117.165118,33.241979,CAC001014112,92083,0,0,-117.165118,33.241979
100,-117.490265,33.895702,CAC001077984,92503,0,0,-117.490265,33.895702
97.5,-118.035206,33.73639,CAC001083224,92649,0,0,-118.035206,33.73639
98.74,-117.859203,33.858174,CAC001087008,92806,0,0,-117.859203,33.858174
100,-118.605845,34.193109,CAC001107664,91303,0,0,-118.605845,34.193109
87.35,-118.231402,33.995162,CAC001133896,90058,0,0,-118.231402,33.995162
100,-121.268275,37.943457,CAC001135904,95205,0,0,-121.268275,37.943457
92.5,-117.941946,34.090138,CAC001154440,91793,0,0,-117.941946,34.090138
87.35,-122.420416,37.748883,CAC001167272,94110,0,0,-122.420416,37.748883
92.5,-122.324388,37.537164,CAC001172000,94497,0,0,-122.324388,37.537164
87.35,-121.893188,37.362153,CAC001206592,95112,0,0,-121.893188,37.362153
79.85,-122.011488,37.550949,CAC001208216,94538,0,0,-122.011488,37.550949
98.42,-118.136952,33.985842,CAC001214360,90040,0,0,-118.136952,33.985842
100,-119.351291,36.222917,CAC001238920,93274,0,0,-119.351291,36.222917
100,-120.857371,35.370975,CAC001269320,93442,0,0,-120.857371,35.370975
87.35,-118.526568,34.165153,CAC001276240,91316,0,0,-118.526568,34.165153
92.5,-118.121265,34.169018,CAC001316776,91141,0,0,-118.121265,34.169018
87.35,-122.089661,37.632919,CAC001333296,94545,0,0,-122.089661,37.632919
87.35,-121.781077,37.229526,CAC001375760,95119,0,0,-121.781077,37.229526
100,-117.724865,33.558716,CAC001385344,92656,0,0,-117.724865,33.558716
100,-122.263161,37.808997,CAC001400792,94612,0,0,-122.263161,37.808997
87.35,-120.257464,39.3547,CAC001409888,96161,0,0,-120.257464,39.3547
0,0,0,CAC001417224,90210,-118.4123547,34.10028251,-118.4123547,34.10028251
87.35,-120.060027,36.732893,CAC001424728,93630,0,0,-120.060027,36.732893
79.85,-118.390169,34.027129,CAC001426632,90230,0,0,-118.390169,34.027129
90.97,-118.16128,33.95579,CAC001433220,90201,0,0,-118.16128,33.95579
78.32,-118.15677,33.903595,CAC001434452,90723,0,0,-118.15677,33.903595
100,-118.417177,34.059712,CAC001435832,90067,0,0,-118.417177,34.059712
100,-118.182033,34.007793,CAC001444072,90023,0,0,-118.182033,34.007793
100,-119.74268,36.701616,CAC001460600,93725,0,0,-119.74268,36.701616
100,-122.418988,37.806872,CAC001466440,94133,0,0,-122.418988,37.806872
100,-121.983525,37.505618,CAC001468088,94538,0,0,-121.983525,37.505618
100,-118.235375,34.142677,CAC001486704,91205,0,0,-118.235375,34.142677
87.35,-120.439113,34.950868,CAC002088218,93458,0,0,-120.439113,34.950868
92.5,-117.256008,34.138509,CAC002127944,91701,0,0,-117.256008,34.138509
87.35,-117.654542,33.596397,CAC002132049,92692,0,0,-117.654542,33.596397
100,-118.112375,33.925368,CAC002178065,90241,0,0,-118.112375,33.925368
100,-118.255174,34.153069,CAC002178097,91203,0,0,-118.255174,34.153069
0,0,0,CAC002180003,91906,-116.4759181,32.67060428,-116.4759181,32.67060428
100,-118.291434,33.963617,CAC002180032,90044,0,0,-118.291434,33.963617
100,-120.478938,34.938388,CAC002180034,93458,0,0,-120.478938,34.938388
0,0,0,CAC002180035,93609,-119.8660216,36.52760269,-119.8660216,36.52760269
100,-118.231946,33.998503,CAC002181203,90058,0,0,-118.231946,33.998503
100,-121.921058,37.461558,CAC002181205,94538,0,0,-121.921058,37.461558
100,-118.123998,33.975521,CAC002181212,90640,0,0,-118.123998,33.975521
97.17,-118.028362,33.904224,CAC002181213,90638,0,0,-118.028362,33.904224
100,-117.701591,33.9826,CAC002181215,91709,0,0,-117.701591,33.9826
100,-118.316619,33.917556,CAC002181218,90250,0,0,-118.316619,33.917556
0,0,0,CAC002181224,94105,-122.3950226,37.78917294,-122.3950226,37.78917294
100,-120.681092,38.738854,CAC002181225,95709,0,0,-120.681092,38.738854
95.46,-116.989451,33.800353,CAC002181226,92582,0,0,-116.989451,33.800353
100,-122.295848,37.798262,CAC002181228,94607,0,0,-122.295848,37.798262
100,-122.274993,38.287703,CAC002181235,94559,0,0,-122.274993,38.287703
0,0,0,CAC002181239,90023,-118.2001788,34.01863636,-118.2001788,34.01863636
0,0,0,CAC002181242,90810,-118.221025,33.81973563,-118.221025,33.81973563
0,0,0,CAC002181246,91321,-118.50514,34.36832709,-118.50514,34.36832709
100,-118.178739,33.905718,CAC002181255,90723,0,0,-118.178739,33.905718
100,-118.163058,33.954018,CAC002181256,90201,0,0,-118.163058,33.954018
0,0,0,CAC002181274,90744,-118.2621176,33.78130456,-118.2621176,33.78130456
100,-118.278218,34.067181,CAC002181287,90057,0,0,-118.278218,34.067181
0,0,0,CAC002181290,92311,-117.0087689,34.98418786,-117.0087689,34.98418786
93.64,-122.405599,37.778502,CAC002181294,94103,0,0,-122.405599,37.778502
100,-118.187456,33.957255,CAC002181295,90201,0,0,-118.187456,33.957255
0,0,0,CAC002181309,90732,-118.3100998,33.74388067,-118.3100998,33.74388067
100,-118.232473,33.781727,CAC002181326,90744,0,0,-118.232473,33.781727
0,0,0,CAC002181327,91352,-118.3524447,34.23192428,-118.3524447,34.23192428
100,-118.376177,34.053401,CAC002182001,90035,0,0,-118.376177,34.053401
97.82,-118.239892,34.224202,CAC002182002,91214,0,0,-118.239892,34.224202
100,-117.331444,34.033915,CAC002182013,92324,0,0,-117.331444,34.033915
100,-119.267899,36.271191,CAC002182019,93292,0,0,-119.267899,36.271191
100,-117.356453,34.006419,CAC002182037,92501,0,0,-117.356453,34.006419
100,-122.189972,37.884013,CAC002182044,94563,0,0,-122.189972,37.884013
100,-121.90371,37.359658,CAC002182045,95112,0,0,-121.90371,37.359658
100,-117.16516,32.709278,CAC002182058,92101,0,0,-117.16516,32.709278
95.29,-118.040731,34.080917,CAC002182085,91731,0,0,-118.040731,34.080917
100,-120.707356,38.736175,CAC002182103,95709,0,0,-120.707356,38.736175
100,-118.442788,34.034972,CAC002182106,90064,0,0,-118.442788,34.034972
97.43,-117.276821,33.916756,CAC002182134,92553,0,0,-117.276821,33.916756
100,-121.768409,38.673398,CAC002182162,95695,0,0,-121.768409,38.673398
96.93,-118.056145,33.931681,CAC002182181,90670,0,0,-118.056145,33.931681
100,-117.099365,33.018853,CAC002182192,92127,0,0,-117.099365,33.018853
100,-117.287377,33.136616,CAC002182194,92008,0,0,-117.287377,33.136616
96.14,-118.172088,33.792645,CAC002182207,90806,0,0,-118.172088,33.792645
96.93,-118.046724,33.90309,CAC002182208,90670,0,0,-118.046724,33.90309
100,-119.822108,36.7392,CAC002182258,93706,0,0,-119.822108,36.7392
100,-118.501255,34.02736,CAC002184721,90403,0,0,-118.501255,34.02736
97.5,-118.072393,33.726896,CAC002186585,92649,0,0,-118.072393,33.726896
0,0,0,CAC002187763,92380,0,0,0,0
0,0,0,CAC002187764,92254,-115.9952597,33.54514822,-115.9952597,33.54514822
100,-118.000743,34.13628,CAC002187766,91016,0,0,-118.000743,34.13628
100,-122.250239,37.775102,CAC002187770,94501,0,0,-122.250239,37.775102
0,0,0,CAC002187772,92345,-117.3337055,34.36625747,-117.3337055,34.36625747
0,0,0,CAC002187778,92310,-116.7411962,35.31040109,-116.7411962,35.31040109
100,-118.386049,33.947523,CAC002187791,90045,0,0,-118.386049,33.947523
100,-118.232473,33.781727,CAC002187795,90744,0,0,-118.232473,33.781727
100,-117.101964,33.455084,CAC002187800,92592,0,0,-117.101964,33.455084
83.08,-117.446898,33.944652,CAC002187808,92504,0,0,-117.446898,33.944652
0,0,0,CAC002187813,92570,-117.318266,33.78893435,-117.318266,33.78893435
0,0,0,CAC002187817,90802,-118.2097599,33.75363509,-118.2097599,33.75363509
0,0,0,CAC002187821,90744,-118.2621176,33.78130456,-118.2621176,33.78130456
